# Date, spot_meas, millis
2000-01-01T00:00:00Z, 1567350, 11.25
2000-01-01T00:00:00Z, 1568471, 11.25
2000-01-01T00:00:00Z, 1569591, 11.25
2000-01-01T00:00:00Z, 1570711, 11.25
2000-01-01T00:00:00Z, 1571833, 11.31
2000-01-01T00:00:00Z, 1572954, 11.38
2000-01-01T00:00:00Z, 1574074, 11.38
2000-01-01T00:00:00Z, 1575193, 11.38
2000-01-01T00:00:00Z, 1576313, 11.38
2000-01-01T00:00:00Z, 1577434, 11.44
2000-01-01T00:00:00Z, 1578554, 11.44
2000-01-01T00:00:00Z, 1579673, 11.44
2000-01-01T00:00:00Z, 1580793, 11.44
2000-01-01T00:00:00Z, 1581914, 11.44
2000-01-01T00:00:00Z, 1583034, 11.50
2000-01-01T00:00:00Z, 1584153, 11.50
2000-01-01T00:00:00Z, 1585278, 11.50
2000-01-01T00:00:00Z, 1586402, 11.56
2000-01-01T00:00:00Z, 1587522, 11.56
2000-01-01T00:00:00Z, 1588641, 11.56
2000-01-01T00:00:00Z, 1589762, 11.56
2000-01-01T00:00:00Z, 1590882, 11.63
2000-01-01T00:00:00Z, 1592002, 11.63
2000-01-01T00:00:00Z, 1593122, 11.63
2000-01-01T00:00:00Z, 1594243, 11.69
2000-01-01T00:00:00Z, 1595362, 11.69
2000-01-01T00:00:00Z, 1596482, 11.75
2000-01-01T00:00:00Z, 1597602, 11.69
2000-01-01T00:00:00Z, 1598723, 11.75
2000-01-01T00:00:00Z, 1599843, 11.81
2000-01-01T00:00:00Z, 1600962, 11.75
2000-01-01T00:00:00Z, 1602085, 11.81
2000-01-01T00:00:00Z, 1603206, 11.75
2000-01-01T00:00:00Z, 1604326, 11.75
2000-01-01T00:00:00Z, 1605445, 11.81
2000-01-01T00:00:00Z, 1606565, 11.81
2000-01-01T00:00:00Z, 1607686, 11.81
2000-01-01T00:00:00Z, 1608806, 11.81
2000-01-01T00:00:00Z, 1609925, 11.81
2000-01-01T00:00:00Z, 1611045, 11.81
2000-01-01T00:00:00Z, 1612166, 11.88
2000-01-01T00:00:00Z, 1613286, 11.88
2000-01-01T00:00:00Z, 1614405, 11.88
2000-01-01T00:00:00Z, 1615525, 11.88
2000-01-01T00:00:00Z, 1616649, 11.88
2000-01-01T00:00:00Z, 1617769, 11.94
2000-01-01T00:00:00Z, 1618888, 11.94
2000-01-01T00:00:00Z, 1620008, 11.88
2000-01-01T00:00:00Z, 1621129, 11.94
2000-01-01T00:00:00Z, 1622248, 11.94
2000-01-01T00:00:00Z, 1623368, 11.94
2000-01-01T00:00:00Z, 1624488, 11.94
2000-01-01T00:00:00Z, 1625609, 11.94
2000-01-01T00:00:00Z, 1626728, 11.94
2000-01-01T00:00:00Z, 1627848, 11.94
2000-01-01T00:00:00Z, 1628974, 11.94
2000-01-01T00:00:00Z, 1630094, 11.94
2000-01-01T00:00:00Z, 1631214, 12.00
2000-01-01T00:00:00Z, 1632331, 12.00
2000-01-01T00:00:00Z, 1633452, 12.00
2000-01-01T00:00:00Z, 1634571, 12.00
2000-01-01T00:00:00Z, 1635690, 12.00
2000-01-01T00:00:00Z, 1636810, 12.06
2000-01-01T00:00:00Z, 1637929, 12.00
2000-01-01T00:00:00Z, 1639050, 12.06
2000-01-01T00:00:00Z, 1640169, 12.13
2000-01-01T00:00:00Z, 1641289, 12.13
2000-01-01T00:00:00Z, 1642408, 12.13
2000-01-01T00:00:00Z, 1643529, 12.19
2000-01-01T00:00:00Z, 1644648, 12.19
2000-01-01T00:00:00Z, 1645768, 12.19
2000-01-01T00:00:00Z, 1646900, 12.25
2000-01-01T00:00:00Z, 1648024, 12.25
2000-01-01T00:00:00Z, 1649147, 12.31
2000-01-01T00:00:00Z, 1650271, 12.25
2000-01-01T00:00:00Z, 1651394, 12.31
2000-01-01T00:00:00Z, 1652517, 12.31
2000-01-01T00:00:00Z, 1653641, 12.38
2000-01-01T00:00:00Z, 1654764, 12.38
2000-01-01T00:00:00Z, 1655887, 12.38
2000-01-01T00:00:00Z, 1657011, 12.38
2000-01-01T00:00:00Z, 1658134, 12.44
2000-01-01T00:00:00Z, 1659257, 12.44
2000-01-01T00:00:00Z, 1660381, 12.44
2000-01-01T00:00:00Z, 1661502, 12.44
2000-01-01T00:00:00Z, 1662625, 12.50
2000-01-01T00:00:00Z, 1663750, 12.50
2000-01-01T00:00:00Z, 1664873, 12.50
2000-01-01T00:00:00Z, 1665997, 12.50
2000-01-01T00:00:00Z, 1667121, 12.50
2000-01-01T00:00:00Z, 1668245, 12.50
2000-01-01T00:00:00Z, 1669368, 12.50
2000-01-01T00:00:00Z, 1670492, 12.50
2000-01-01T00:00:00Z, 1671616, 12.56
2000-01-01T00:00:00Z, 1672740, 12.50
2000-01-01T00:00:00Z, 1673869, 12.56
2000-01-01T00:00:00Z, 1674992, 12.56
2000-01-01T00:00:00Z, 1676116, 12.56
2000-01-01T00:00:00Z, 1677238, 12.56
2000-01-01T00:00:00Z, 1678362, 12.56
2000-01-01T00:00:00Z, 1679485, 12.63
2000-01-01T00:00:00Z, 1680610, 12.63
2000-01-01T00:00:00Z, 1681734, 12.69
2000-01-01T00:00:00Z, 1682857, 12.69
2000-01-01T00:00:00Z, 1683981, 12.69
2000-01-01T00:00:00Z, 1685105, 12.69
2000-01-01T00:00:00Z, 1686228, 12.75
2000-01-01T00:00:00Z, 1687353, 12.69
2000-01-01T00:00:00Z, 1688476, 12.75
2000-01-01T00:00:00Z, 1689601, 12.75
2000-01-01T00:00:00Z, 1690724, 12.81
2000-01-01T00:00:00Z, 1691851, 12.75
2000-01-01T00:00:00Z, 1692975, 12.81
2000-01-01T00:00:00Z, 1694099, 12.81
2000-01-01T00:00:00Z, 1695222, 12.81
2000-01-01T00:00:00Z, 1696347, 12.81
2000-01-01T00:00:00Z, 1697470, 12.81
2000-01-01T00:00:00Z, 1698594, 12.88
2000-01-01T00:00:00Z, 1699718, 12.88
2000-01-01T00:00:00Z, 1700842, 12.88
2000-01-01T00:00:00Z, 1701965, 12.88
2000-01-01T00:00:00Z, 1703089, 12.88
2000-01-01T00:00:00Z, 1704213, 12.94
2000-01-01T00:00:00Z, 1705336, 12.94
2000-01-01T00:00:00Z, 1706461, 12.94
2000-01-01T00:00:00Z, 1707587, 12.94
2000-01-01T00:00:00Z, 1708711, 13.00
2000-01-01T00:00:00Z, 1709835, 13.00
2000-01-01T00:00:00Z, 1710958, 13.00
2000-01-01T00:00:00Z, 1712082, 13.06
2000-01-01T00:00:00Z, 1713206, 13.06
2000-01-01T00:00:00Z, 1714330, 13.13
2000-01-01T00:00:00Z, 1715453, 13.13
2000-01-01T00:00:00Z, 1716578, 13.13
2000-01-01T00:00:00Z, 1717706, 13.13
2000-01-01T00:00:00Z, 1718830, 13.13
2000-01-01T00:00:00Z, 1719954, 13.13
2000-01-01T00:00:00Z, 1721077, 13.13
2000-01-01T00:00:00Z, 1722205, 13.13
2000-01-01T00:00:00Z, 1723329, 13.19
2000-01-01T00:00:00Z, 1724452, 13.19
2000-01-01T00:00:00Z, 1725577, 13.19
2000-01-01T00:00:00Z, 1726700, 13.25
2000-01-01T00:00:00Z, 1727824, 13.25
2000-01-01T00:00:00Z, 1728948, 13.25
2000-01-01T00:00:00Z, 1730072, 13.19
2000-01-01T00:00:00Z, 1731195, 13.25
2000-01-01T00:00:00Z, 1732320, 13.25
2000-01-01T00:00:00Z, 1733443, 13.31
2000-01-01T00:00:00Z, 1734567, 13.31
2000-01-01T00:00:00Z, 1735691, 13.31
2000-01-01T00:00:00Z, 1736815, 13.31
2000-01-01T00:00:00Z, 1737942, 13.31
2000-01-01T00:00:00Z, 1739066, 13.31
2000-01-01T00:00:00Z, 1740189, 13.38
2000-01-01T00:00:00Z, 1741314, 13.38
2000-01-01T00:00:00Z, 1742437, 13.38
2000-01-01T00:00:00Z, 1743561, 13.44
2000-01-01T00:00:00Z, 1744685, 13.44
2000-01-01T00:00:00Z, 1745809, 13.44
2000-01-01T00:00:00Z, 1746932, 13.50
2000-01-01T00:00:00Z, 1748057, 13.50
2000-01-01T00:00:00Z, 1749180, 13.44
2000-01-01T00:00:00Z, 1750303, 13.50
2000-01-01T00:00:00Z, 1751428, 13.50
2000-01-01T00:00:00Z, 1752554, 13.50
2000-01-01T00:00:00Z, 1753677, 13.50
2000-01-01T00:00:00Z, 1754801, 13.50
2000-01-01T00:00:00Z, 1755925, 13.56
2000-01-01T00:00:00Z, 1757047, 13.56
2000-01-01T00:00:00Z, 1758171, 13.56
2000-01-01T00:00:00Z, 1759294, 13.56
2000-01-01T00:00:00Z, 1760417, 13.56
2000-01-01T00:00:00Z, 1761546, 13.56
2000-01-01T00:00:00Z, 1762669, 13.63
2000-01-01T00:00:00Z, 1763792, 13.63
2000-01-01T00:00:00Z, 1764917, 13.63
2000-01-01T00:00:00Z, 1766040, 13.63
2000-01-01T00:00:00Z, 1767163, 13.63
2000-01-01T00:00:00Z, 1768300, 13.63
2000-01-01T00:00:00Z, 1769425, 13.69
2000-01-01T00:00:00Z, 1770550, 13.69
2000-01-01T00:00:00Z, 1771675, 13.69
2000-01-01T00:00:00Z, 1772800, 13.75
2000-01-01T00:00:00Z, 1773924, 13.75
2000-01-01T00:00:00Z, 1775049, 13.81
2000-01-01T00:00:00Z, 1776174, 13.81
2000-01-01T00:00:00Z, 1777299, 13.81
2000-01-01T00:00:00Z, 1778423, 13.88
2000-01-01T00:00:00Z, 1779548, 13.88
2000-01-01T00:00:00Z, 1780673, 13.94
2000-01-01T00:00:00Z, 1781797, 13.88
2000-01-01T00:00:00Z, 1782926, 13.94
2000-01-01T00:00:00Z, 1784051, 13.94
2000-01-01T00:00:00Z, 1785177, 13.94
2000-01-01T00:00:00Z, 1786301, 14.00
2000-01-01T00:00:00Z, 1787426, 14.00
2000-01-01T00:00:00Z, 1788552, 14.00
2000-01-01T00:00:00Z, 1789677, 14.00
2000-01-01T00:00:00Z, 1790801, 14.00
2000-01-01T00:00:00Z, 1791927, 14.00
2000-01-01T00:00:00Z, 1793052, 13.94
2000-01-01T00:00:00Z, 1794177, 14.00
2000-01-01T00:00:00Z, 1795302, 14.00
2000-01-01T00:00:00Z, 1796427, 14.00
2000-01-01T00:00:00Z, 1797552, 14.00
2000-01-01T00:00:00Z, 1798680, 14.06
2000-01-01T00:00:00Z, 1799805, 14.06
2000-01-01T00:00:00Z, 1800931, 14.06
2000-01-01T00:00:00Z, 1802055, 14.06
2000-01-01T00:00:00Z, 1803181, 14.06
2000-01-01T00:00:00Z, 1804306, 14.06
2000-01-01T00:00:00Z, 1805435, 14.13
2000-01-01T00:00:00Z, 1806561, 14.13
2000-01-01T00:00:00Z, 1807686, 14.13
2000-01-01T00:00:00Z, 1808811, 14.13
2000-01-01T00:00:00Z, 1809936, 14.13
2000-01-01T00:00:00Z, 1811061, 14.13
2000-01-01T00:00:00Z, 1812187, 14.13
2000-01-01T00:00:00Z, 1813315, 14.19
2000-01-01T00:00:00Z, 1814440, 14.19
2000-01-01T00:00:00Z, 1815566, 14.19
2000-01-01T00:00:00Z, 1816690, 14.19
2000-01-01T00:00:00Z, 1817816, 14.19
2000-01-01T00:00:00Z, 1818941, 14.25
2000-01-01T00:00:00Z, 1820066, 14.25
2000-01-01T00:00:00Z, 1821191, 14.25
2000-01-01T00:00:00Z, 1822316, 14.31
2000-01-01T00:00:00Z, 1823441, 14.31
2000-01-01T00:00:00Z, 1824567, 14.31
2000-01-01T00:00:00Z, 1825691, 14.31
2000-01-01T00:00:00Z, 1826817, 14.31
2000-01-01T00:00:00Z, 1827942, 14.38
2000-01-01T00:00:00Z, 1829070, 14.38
2000-01-01T00:00:00Z, 1830196, 14.38
2000-01-01T00:00:00Z, 1831320, 14.38
2000-01-01T00:00:00Z, 1832445, 14.44
2000-01-01T00:00:00Z, 1833571, 14.44
2000-01-01T00:00:00Z, 1834696, 14.50
2000-01-01T00:00:00Z, 1835821, 14.50
2000-01-01T00:00:00Z, 1836946, 14.50
2000-01-01T00:00:00Z, 1838071, 14.50
2000-01-01T00:00:00Z, 1839196, 14.50
2000-01-01T00:00:00Z, 1840321, 14.56
2000-01-01T00:00:00Z, 1841446, 14.56
2000-01-01T00:00:00Z, 1842572, 14.56
2000-01-01T00:00:00Z, 1843700, 14.56
2000-01-01T00:00:00Z, 1844825, 14.56
2000-01-01T00:00:00Z, 1845950, 14.56
2000-01-01T00:00:00Z, 1847075, 14.63
2000-01-01T00:00:00Z, 1848200, 14.63
2000-01-01T00:00:00Z, 1849325, 14.63
2000-01-01T00:00:00Z, 1850456, 14.63
2000-01-01T00:00:00Z, 1851580, 14.63
2000-01-01T00:00:00Z, 1852705, 14.69
2000-01-01T00:00:00Z, 1853831, 14.69
2000-01-01T00:00:00Z, 1854956, 14.69
2000-01-01T00:00:00Z, 1856081, 14.69
2000-01-01T00:00:00Z, 1857207, 14.69
2000-01-01T00:00:00Z, 1858331, 14.75
2000-01-01T00:00:00Z, 1859461, 14.75
2000-01-01T00:00:00Z, 1860585, 14.75
2000-01-01T00:00:00Z, 1861710, 14.75
2000-01-01T00:00:00Z, 1862836, 14.75
2000-01-01T00:00:00Z, 1863961, 14.81
2000-01-01T00:00:00Z, 1865085, 14.81
2000-01-01T00:00:00Z, 1866211, 14.81
2000-01-01T00:00:00Z, 1867336, 14.81
2000-01-01T00:00:00Z, 1868462, 14.88
2000-01-01T00:00:00Z, 1869586, 14.88
2000-01-01T00:00:00Z, 1870711, 14.88
2000-01-01T00:00:00Z, 1871837, 14.88
2000-01-01T00:00:00Z, 1872961, 14.88
2000-01-01T00:00:00Z, 1874089, 14.94
2000-01-01T00:00:00Z, 1875215, 14.94
2000-01-01T00:00:00Z, 1876339, 14.94
2000-01-01T00:00:00Z, 1877465, 15.00
2000-01-01T00:00:00Z, 1878589, 15.00
2000-01-01T00:00:00Z, 1879713, 15.00
2000-01-01T00:00:00Z, 1880838, 15.00
2000-01-01T00:00:00Z, 1881963, 15.06
2000-01-01T00:00:00Z, 1883087, 15.06
2000-01-01T00:00:00Z, 1884212, 15.06
2000-01-01T00:00:00Z, 1885337, 15.06
2000-01-01T00:00:00Z, 1886461, 15.06
2000-01-01T00:00:00Z, 1887586, 15.13
2000-01-01T00:00:00Z, 1888711, 15.13
2000-01-01T00:00:00Z, 1889844, 15.13
2000-01-01T00:00:00Z, 1890964, 15.13
2000-01-01T00:00:00Z, 1892083, 15.13
2000-01-01T00:00:00Z, 1893203, 15.13
2000-01-01T00:00:00Z, 1894328, 15.13
2000-01-01T00:00:00Z, 1895448, 15.13
2000-01-01T00:00:00Z, 1896567, 15.13
2000-01-01T00:00:00Z, 1897688, 15.19
2000-01-01T00:00:00Z, 1898808, 15.19
2000-01-01T00:00:00Z, 1899927, 15.19
2000-01-01T00:00:00Z, 1901047, 15.19
2000-01-01T00:00:00Z, 1902167, 15.19
2000-01-01T00:00:00Z, 1903287, 15.19
2000-01-01T00:00:00Z, 1904409, 15.25
2000-01-01T00:00:00Z, 1905529, 15.25
2000-01-01T00:00:00Z, 1906650, 15.25
2000-01-01T00:00:00Z, 1907770, 15.25
2000-01-01T00:00:00Z, 1908890, 15.25
2000-01-01T00:00:00Z, 1910010, 15.25
2000-01-01T00:00:00Z, 1911131, 15.25
2000-01-01T00:00:00Z, 1912251, 15.31
2000-01-01T00:00:00Z, 1913370, 15.31
2000-01-01T00:00:00Z, 1914490, 15.31
2000-01-01T00:00:00Z, 1915611, 15.31
2000-01-01T00:00:00Z, 1916731, 15.31
2000-01-01T00:00:00Z, 1917851, 15.31
2000-01-01T00:00:00Z, 1918971, 15.38
2000-01-01T00:00:00Z, 1920089, 15.38
2000-01-01T00:00:00Z, 1921209, 15.38
2000-01-01T00:00:00Z, 1922329, 15.44
2000-01-01T00:00:00Z, 1923449, 15.44
2000-01-01T00:00:00Z, 1924570, 15.44
2000-01-01T00:00:00Z, 1925689, 15.44
2000-01-01T00:00:00Z, 1926809, 15.50
2000-01-01T00:00:00Z, 1927929, 15.50
2000-01-01T00:00:00Z, 1929050, 15.50
2000-01-01T00:00:00Z, 1930170, 15.50
2000-01-01T00:00:00Z, 1931290, 15.50
2000-01-01T00:00:00Z, 1932409, 15.50
2000-01-01T00:00:00Z, 1933530, 15.50
2000-01-01T00:00:00Z, 1934653, 15.56
2000-01-01T00:00:00Z, 1935773, 15.56
2000-01-01T00:00:00Z, 1936892, 15.63
2000-01-01T00:00:00Z, 1938018, 15.56
2000-01-01T00:00:00Z, 1939138, 15.63
2000-01-01T00:00:00Z, 1940258, 15.63
2000-01-01T00:00:00Z, 1941379, 15.69
2000-01-01T00:00:00Z, 1942499, 15.69
2000-01-01T00:00:00Z, 1943619, 15.69
2000-01-01T00:00:00Z, 1944739, 15.75
2000-01-01T00:00:00Z, 1945860, 15.81
2000-01-01T00:00:00Z, 1946979, 15.81
2000-01-01T00:00:00Z, 1948099, 15.81
2000-01-01T00:00:00Z, 1949217, 15.81
2000-01-01T00:00:00Z, 1950338, 15.81
2000-01-01T00:00:00Z, 1951458, 15.81
2000-01-01T00:00:00Z, 1952578, 15.88
2000-01-01T00:00:00Z, 1953698, 15.88
2000-01-01T00:00:00Z, 1954819, 15.88
2000-01-01T00:00:00Z, 1955939, 15.88
2000-01-01T00:00:00Z, 1957058, 15.88
2000-01-01T00:00:00Z, 1958178, 15.94
2000-01-01T00:00:00Z, 1959299, 15.94
2000-01-01T00:00:00Z, 1960419, 15.94
2000-01-01T00:00:00Z, 1961539, 15.94
2000-01-01T00:00:00Z, 1962659, 15.94
2000-01-01T00:00:00Z, 1963779, 16.00
2000-01-01T00:00:00Z, 1964897, 16.00
2000-01-01T00:00:00Z, 1966017, 16.00
2000-01-01T00:00:00Z, 1967137, 16.00
2000-01-01T00:00:00Z, 1968258, 16.00
2000-01-01T00:00:00Z, 1969378, 16.00
2000-01-01T00:00:00Z, 1970497, 16.00
2000-01-01T00:00:00Z, 1971617, 16.06
2000-01-01T00:00:00Z, 1972738, 16.06
2000-01-01T00:00:00Z, 1973858, 16.06
2000-01-01T00:00:00Z, 1974978, 16.00
2000-01-01T00:00:00Z, 1976097, 16.06
2000-01-01T00:00:00Z, 1977218, 16.06
2000-01-01T00:00:00Z, 1978338, 16.06
2000-01-01T00:00:00Z, 1979461, 16.13
2000-01-01T00:00:00Z, 1980580, 16.13
2000-01-01T00:00:00Z, 1981701, 16.13
2000-01-01T00:00:00Z, 1982826, 16.13
2000-01-01T00:00:00Z, 1983946, 16.13
2000-01-01T00:00:00Z, 1985067, 16.13
2000-01-01T00:00:00Z, 1986187, 16.13
2000-01-01T00:00:00Z, 1987307, 16.13
2000-01-01T00:00:00Z, 1988427, 16.19
2000-01-01T00:00:00Z, 1989548, 16.19
2000-01-01T00:00:00Z, 1990667, 16.25
2000-01-01T00:00:00Z, 1991787, 16.25
2000-01-01T00:00:00Z, 1992907, 16.25
2000-01-01T00:00:00Z, 1994028, 16.25
2000-01-01T00:00:00Z, 1995151, 16.25
2000-01-01T00:00:00Z, 1996270, 16.25
2000-01-01T00:00:00Z, 1997390, 16.25
2000-01-01T00:00:00Z, 1998510, 16.25
2000-01-01T00:00:00Z, 1999630, 16.31
2000-01-01T00:00:00Z, 2000749, 16.31
2000-01-01T00:00:00Z, 2001869, 16.31
2000-01-01T00:00:00Z, 2002989, 16.31
2000-01-01T00:00:00Z, 2004109, 16.31
2000-01-01T00:00:00Z, 2005228, 16.38
2000-01-01T00:00:00Z, 2006348, 16.31
2000-01-01T00:00:00Z, 2007468, 16.38
2000-01-01T00:00:00Z, 2008587, 16.38
2000-01-01T00:00:00Z, 2009719, 16.38
2000-01-01T00:00:00Z, 2010844, 16.44
2000-01-01T00:00:00Z, 2011967, 16.38
2000-01-01T00:00:00Z, 2013090, 16.44
2000-01-01T00:00:00Z, 2014215, 16.44
2000-01-01T00:00:00Z, 2015338, 16.44
2000-01-01T00:00:00Z, 2016461, 16.50
2000-01-01T00:00:00Z, 2017586, 16.56
2000-01-01T00:00:00Z, 2018709, 16.56
2000-01-01T00:00:00Z, 2019832, 16.56
2000-01-01T00:00:00Z, 2020956, 16.56
2000-01-01T00:00:00Z, 2022080, 16.56
2000-01-01T00:00:00Z, 2023203, 16.56
2000-01-01T00:00:00Z, 2024327, 16.56
2000-01-01T00:00:00Z, 2025454, 16.69
2000-01-01T00:00:00Z, 2026583, 16.69
2000-01-01T00:00:00Z, 2027707, 16.69
2000-01-01T00:00:00Z, 2028831, 16.69
2000-01-01T00:00:00Z, 2029956, 16.69
2000-01-01T00:00:00Z, 2031079, 16.69
2000-01-01T00:00:00Z, 2032203, 16.75
2000-01-01T00:00:00Z, 2033328, 16.75
2000-01-01T00:00:00Z, 2034452, 16.75
2000-01-01T00:00:00Z, 2035575, 16.75
2000-01-01T00:00:00Z, 2036700, 16.75
2000-01-01T00:00:00Z, 2037824, 16.81
2000-01-01T00:00:00Z, 2038947, 16.81
2000-01-01T00:00:00Z, 2040075, 16.81
2000-01-01T00:00:00Z, 2041199, 16.81
2000-01-01T00:00:00Z, 2042323, 16.81
2000-01-01T00:00:00Z, 2043447, 16.88
2000-01-01T00:00:00Z, 2044571, 16.88
2000-01-01T00:00:00Z, 2045696, 16.88
2000-01-01T00:00:00Z, 2046819, 16.88
2000-01-01T00:00:00Z, 2047943, 16.94
2000-01-01T00:00:00Z, 2049068, 16.94
2000-01-01T00:00:00Z, 2050191, 16.94
2000-01-01T00:00:00Z, 2051315, 16.94
2000-01-01T00:00:00Z, 2052440, 17.00
2000-01-01T00:00:00Z, 2053563, 17.00
2000-01-01T00:00:00Z, 2054687, 17.00
2000-01-01T00:00:00Z, 2055815, 17.00
2000-01-01T00:00:00Z, 2056938, 17.00
2000-01-01T00:00:00Z, 2058062, 17.00
2000-01-01T00:00:00Z, 2059187, 17.00
2000-01-01T00:00:00Z, 2060310, 17.00
2000-01-01T00:00:00Z, 2061434, 17.06
2000-01-01T00:00:00Z, 2062559, 17.06
2000-01-01T00:00:00Z, 2063682, 17.00
2000-01-01T00:00:00Z, 2064806, 17.06
2000-01-01T00:00:00Z, 2065930, 17.06
2000-01-01T00:00:00Z, 2067054, 17.06
2000-01-01T00:00:00Z, 2068178, 17.06
2000-01-01T00:00:00Z, 2069302, 17.06
2000-01-01T00:00:00Z, 2070434, 17.13
2000-01-01T00:00:00Z, 2071559, 17.13
2000-01-01T00:00:00Z, 2072682, 17.19
2000-01-01T00:00:00Z, 2073806, 17.13
2000-01-01T00:00:00Z, 2074931, 17.19
2000-01-01T00:00:00Z, 2076055, 17.25
2000-01-01T00:00:00Z, 2077179, 17.25
2000-01-01T00:00:00Z, 2078303, 17.25
2000-01-01T00:00:00Z, 2079427, 17.25
2000-01-01T00:00:00Z, 2080551, 17.31
2000-01-01T00:00:00Z, 2081675, 17.31
2000-01-01T00:00:00Z, 2082799, 17.31
2000-01-01T00:00:00Z, 2083923, 17.38
2000-01-01T00:00:00Z, 2085048, 17.38
2000-01-01T00:00:00Z, 2086175, 17.38
2000-01-01T00:00:00Z, 2087299, 17.38
2000-01-01T00:00:00Z, 2088423, 17.44
2000-01-01T00:00:00Z, 2089547, 17.44
2000-01-01T00:00:00Z, 2090671, 17.44
2000-01-01T00:00:00Z, 2091795, 17.44
2000-01-01T00:00:00Z, 2092919, 17.44
2000-01-01T00:00:00Z, 2094043, 17.44
2000-01-01T00:00:00Z, 2095167, 17.50
2000-01-01T00:00:00Z, 2096290, 17.50
2000-01-01T00:00:00Z, 2097415, 17.50
2000-01-01T00:00:00Z, 2098539, 17.56
2000-01-01T00:00:00Z, 2099662, 17.56
2000-01-01T00:00:00Z, 2100790, 17.63
2000-01-01T00:00:00Z, 2101914, 17.63
2000-01-01T00:00:00Z, 2103037, 17.69
2000-01-01T00:00:00Z, 2104162, 17.69
2000-01-01T00:00:00Z, 2105286, 17.69
2000-01-01T00:00:00Z, 2106409, 17.69
2000-01-01T00:00:00Z, 2107534, 17.75
2000-01-01T00:00:00Z, 2108658, 17.75
2000-01-01T00:00:00Z, 2109782, 17.75
2000-01-01T00:00:00Z, 2110906, 17.75
2000-01-01T00:00:00Z, 2112029, 17.75
2000-01-01T00:00:00Z, 2113154, 17.75
2000-01-01T00:00:00Z, 2114278, 17.75
2000-01-01T00:00:00Z, 2115406, 17.75
2000-01-01T00:00:00Z, 2116534, 17.81
2000-01-01T00:00:00Z, 2117657, 17.81
2000-01-01T00:00:00Z, 2118781, 17.81
2000-01-01T00:00:00Z, 2119905, 17.81
2000-01-01T00:00:00Z, 2121029, 17.81
2000-01-01T00:00:00Z, 2122152, 17.81
2000-01-01T00:00:00Z, 2123277, 17.81
2000-01-01T00:00:00Z, 2124400, 17.88
2000-01-01T00:00:00Z, 2125523, 17.88
2000-01-01T00:00:00Z, 2126648, 17.88
2000-01-01T00:00:00Z, 2127771, 17.88
2000-01-01T00:00:00Z, 2128896, 17.88
2000-01-01T00:00:00Z, 2130019, 17.94
2000-01-01T00:00:00Z, 2131155, 17.94
2000-01-01T00:00:00Z, 2132280, 17.94
2000-01-01T00:00:00Z, 2133405, 17.94
2000-01-01T00:00:00Z, 2134530, 18.00
2000-01-01T00:00:00Z, 2135655, 18.06
2000-01-01T00:00:00Z, 2136780, 18.00
2000-01-01T00:00:00Z, 2137905, 18.00
2000-01-01T00:00:00Z, 2139030, 18.00
2000-01-01T00:00:00Z, 2140154, 18.06
2000-01-01T00:00:00Z, 2141280, 18.06
2000-01-01T00:00:00Z, 2142405, 18.06
2000-01-01T00:00:00Z, 2143529, 18.13
2000-01-01T00:00:00Z, 2144655, 18.13
2000-01-01T00:00:00Z, 2145779, 18.13
2000-01-01T00:00:00Z, 2146908, 18.13
2000-01-01T00:00:00Z, 2148033, 18.13
2000-01-01T00:00:00Z, 2149158, 18.13
2000-01-01T00:00:00Z, 2150284, 18.13
2000-01-01T00:00:00Z, 2151409, 18.13
2000-01-01T00:00:00Z, 2152535, 18.19
2000-01-01T00:00:00Z, 2153660, 18.19
2000-01-01T00:00:00Z, 2154785, 18.19
2000-01-01T00:00:00Z, 2155911, 18.19
2000-01-01T00:00:00Z, 2157036, 18.25
2000-01-01T00:00:00Z, 2158161, 18.25
2000-01-01T00:00:00Z, 2159291, 18.25
2000-01-01T00:00:00Z, 2160416, 18.31
2000-01-01T00:00:00Z, 2161546, 18.25
2000-01-01T00:00:00Z, 2162671, 18.31
2000-01-01T00:00:00Z, 2163796, 18.31
2000-01-01T00:00:00Z, 2164922, 18.31
2000-01-01T00:00:00Z, 2166047, 18.31
2000-01-01T00:00:00Z, 2167173, 18.31
2000-01-01T00:00:00Z, 2168298, 18.38
2000-01-01T00:00:00Z, 2169423, 18.38
2000-01-01T00:00:00Z, 2170549, 18.38
2000-01-01T00:00:00Z, 2171674, 18.44
2000-01-01T00:00:00Z, 2172800, 18.44
2000-01-01T00:00:00Z, 2173925, 18.44
2000-01-01T00:00:00Z, 2175050, 18.50
2000-01-01T00:00:00Z, 2176176, 18.50
2000-01-01T00:00:00Z, 2177304, 18.50
2000-01-01T00:00:00Z, 2178429, 18.50
2000-01-01T00:00:00Z, 2179555, 18.50
2000-01-01T00:00:00Z, 2180680, 18.56
2000-01-01T00:00:00Z, 2181806, 18.50
2000-01-01T00:00:00Z, 2182931, 18.56
2000-01-01T00:00:00Z, 2184056, 18.50
2000-01-01T00:00:00Z, 2185181, 18.56
2000-01-01T00:00:00Z, 2186306, 18.56
2000-01-01T00:00:00Z, 2187431, 18.56
2000-01-01T00:00:00Z, 2188557, 18.63
2000-01-01T00:00:00Z, 2189682, 18.63
2000-01-01T00:00:00Z, 2190808, 18.63
2000-01-01T00:00:00Z, 2191936, 18.63
2000-01-01T00:00:00Z, 2193061, 18.63
2000-01-01T00:00:00Z, 2194187, 18.63
